order_id,order_date,customer_id,product_id,quantity,discount_pct,base_price,unit_price,revenue,region,customer_segment,year,month,month_name
507578,2024-09-15,20154,14,4,0.0,323.49,341.28,1365.12,Central,Corporate,2024,9,Sep
507579,2025-09-27,20252,11,2,0.0,526.43,561.9,1123.8,Central,Consumer,2025,9,Sep
507580,2025-01-29,21843,6,4,0.05,183.47,174.75,664.05,West,Consumer,2025,1,Jan
507581,2025-07-10,21639,28,3,0.15,297.74,317.44,809.47,West,Corporate,2025,7,Jul
507582,2024-01-29,20898,29,3,0.1,538.73,525.16,1417.93,Central,Small Business,2024,1,Jan
507583,2024-08-29,20650,28,2,0.0,297.74,290.43,580.86,Central,Consumer,2024,8,Aug
507584,2024-04-14,20958,10,1,0.1,452.53,445.56,401.0,East,Consumer,2024,4,Apr
507585,2024-01-27,22966,6,4,0.0,183.47,185.56,742.24,North,Consumer,2024,1,Jan
507586,2025-12-14,21643,2,3,0.05,177.67,165.63,472.05,North,Consumer,2025,12,Dec
507587,2025-08-14,22333,17,4,0.0,364.39,390.57,1562.28,South,Consumer,2025,8,Aug
507588,2024-06-02,23126,9,2,0.0,308.58,287.34,574.68,Central,Consumer,2024,6,Jun
507589,2024-07-17,23102,28,4,0.15,297.74,278.36,946.42,East,Consumer,2024,7,Jul
507590,2024-12-24,20662,6,1,0.05,183.47,185.4,176.13,Central,Small Business,2024,12,Dec
507591,2024-08-07,22404,29,3,0.0,538.73,518.99,1556.97,North,Consumer,2024,8,Aug
507592,2025-11-11,23809,12,3,0.0,119.8,118.36,355.08,East,Consumer,2025,11,Nov
507593,2024-12-18,21874,27,3,0.0,282.82,282.48,847.44,West,Consumer,2024,12,Dec
507594,2025-04-22,22424,25,4,0.0,408.11,402.74,1610.96,North,Small Business,2025,4,Apr
507595,2025-05-28,23517,21,2,0.1,301.42,278.15,500.67,Central,Consumer,2025,5,May
507596,2024-05-01,23062,12,2,0.0,119.8,111.37,222.74,West,Corporate,2024,5,May
507597,2025-01-25,21448,23,3,0.0,430.62,424.66,1273.98,Central,Consumer,2025,1,Jan
507598,2024-11-24,20633,14,1,0.05,323.49,330.64,314.11,South,Small Business,2024,11,Nov
507599,2025-06-19,22715,29,4,0.05,538.73,556.6,2115.08,North,Consumer,2025,6,Jun
507600,2024-12-04,20601,24,1,0.0,471.09,470.26,470.26,North,Consumer,2024,12,Dec
507601,2024-02-11,21485,17,4,0.2,364.39,360.02,1152.06,West,Small Business,2024,2,Feb
507602,2024-12-13,21266,16,2,0.1,113.27,113.4,204.12,North,Corporate,2024,12,Dec
507603,2025-09-09,20541,3,3,0.05,379.36,407.79,1162.2,Central,Small Business,2025,9,Sep
507604,2025-09-07,23580,22,3,0.05,356.25,354.64,1010.72,Central,Consumer,2025,9,Sep
507605,2024-06-28,23386,25,3,0.05,408.11,431.43,1229.58,West,Consumer,2024,6,Jun
507606,2025-02-10,23348,15,1,0.05,203.7,218.9,207.96,West,Consumer,2025,2,Feb
507607,2025-04-18,21330,14,2,0.0,323.49,313.01,626.02,South,Small Business,2025,4,Apr
507608,2025-07-13,21065,11,4,0.1,526.43,514.48,1852.13,South,Consumer,2025,7,Jul
507609,2024-08-15,21985,17,2,0.2,364.39,378.47,605.55,East,Consumer,2024,8,Aug
507610,2024-09-23,21666,16,4,0.05,113.27,117.03,444.71,Central,Consumer,2024,9,Sep
507611,2025-09-29,21486,26,3,0.2,173.18,165.72,397.73,Central,Consumer,2025,9,Sep
507612,2025-05-23,22000,30,4,0.0,300.75,306.77,1227.08,East,Small Business,2025,5,May
507613,2024-04-15,22732,9,3,0.0,308.58,307.85,923.55,East,Corporate,2024,4,Apr
507614,2024-11-09,21299,4,3,0.15,453.41,483.19,1232.13,Central,Consumer,2024,11,Nov
507615,2024-01-22,23033,16,1,0.05,113.27,122.14,116.03,Central,Consumer,2024,1,Jan
507616,2025-07-14,23801,27,1,0.05,282.82,266.77,253.43,East,Consumer,2025,7,Jul
507617,2024-09-06,22467,7,1,0.0,208.23,197.77,197.77,Central,Small Business,2024,9,Sep
507618,2025-06-21,22718,19,4,0.05,495.95,484.85,1842.43,West,Consumer,2025,6,Jun
507619,2025-11-21,22304,3,2,0.0,379.36,400.8,801.6,Central,Consumer,2025,11,Nov
507620,2024-09-05,21726,30,4,0.1,300.75,324.51,1168.24,East,Consumer,2024,9,Sep
507621,2025-12-24,20129,5,2,0.0,310.91,318.76,637.52,Central,Consumer,2025,12,Dec
507622,2024-09-17,20032,8,2,0.15,289.09,306.25,520.62,North,Consumer,2024,9,Sep
507623,2024-08-27,21788,8,4,0.15,289.09,284.11,965.97,South,Corporate,2024,8,Aug
507624,2025-08-24,20232,12,3,0.1,119.8,115.59,312.09,North,Consumer,2025,8,Aug
507625,2024-02-06,21057,24,1,0.05,471.09,443.86,421.67,South,Consumer,2024,2,Feb
507626,2025-03-12,22192,4,2,0.05,453.41,427.97,813.14,West,Corporate,2025,3,Mar
507627,2024-04-28,20146,5,1,0.05,310.91,305.68,290.4,North,Corporate,2024,4,Apr
507628,2025-03-26,23023,2,3,0.15,177.67,166.48,424.52,East,Consumer,2025,3,Mar
507629,2024-07-20,22133,3,3,0.0,379.36,360.6,1081.8,West,Consumer,2024,7,Jul
507630,2025-12-01,22467,14,4,0.0,323.49,344.76,1379.04,Central,Small Business,2025,12,Dec
507631,2024-08-14,20686,6,2,0.1,183.47,190.37,342.67,South,Consumer,2024,8,Aug
507632,2024-06-12,23246,3,2,0.2,379.36,362.4,579.84,East,Consumer,2024,6,Jun
507633,2025-07-04,22343,21,2,0.0,301.42,281.85,563.7,South,Consumer,2025,7,Jul
507634,2025-01-16,23096,19,1,0.15,495.95,485.28,412.49,Central,Consumer,2025,1,Jan
507635,2025-04-30,20353,2,4,0.15,177.67,166.84,567.26,South,Consumer,2025,4,Apr
507636,2024-05-23,23214,17,2,0.05,364.39,336.7,639.73,South,Small Business,2024,5,May
507637,2024-07-12,22127,12,1,0.05,119.8,125.84,119.55,Central,Corporate,2024,7,Jul
507638,2024-06-24,22437,29,1,0.1,538.73,577.04,519.34,East,Consumer,2024,6,Jun
507639,2025-07-02,20104,22,1,0.1,356.25,356.52,320.87,Central,Corporate,2025,7,Jul
507640,2025-03-21,23451,28,2,0.0,297.74,314.57,629.14,East,Corporate,2025,3,Mar
507641,2024-08-27,20116,20,4,0.2,187.69,185.16,592.51,Central,Consumer,2024,8,Aug
507642,2024-03-25,21350,9,4,0.05,308.58,331.15,1258.37,West,Consumer,2024,3,Mar
507643,2025-03-18,21136,13,2,0.0,509.47,532.77,1065.54,East,Consumer,2025,3,Mar
507644,2024-04-18,20616,28,1,0.05,297.74,313.81,298.12,East,Corporate,2024,4,Apr
507645,2025-12-03,23506,22,1,0.0,356.25,339.03,339.03,West,Consumer,2025,12,Dec
507646,2024-06-26,23203,2,2,0.05,177.67,182.56,346.86,West,Corporate,2024,6,Jun
507647,2024-09-17,22343,7,3,0.1,208.23,224.75,606.83,South,Consumer,2024,9,Sep
507648,2025-01-06,21193,22,2,0.05,356.25,379.58,721.2,South,Small Business,2025,1,Jan
507649,2024-06-25,23272,13,3,0.0,509.47,546.15,1638.45,West,Consumer,2024,6,Jun
507650,2025-12-02,20921,18,2,0.05,376.89,405.97,771.34,East,Consumer,2025,12,Dec
507651,2025-03-07,21338,14,3,0.0,323.49,318.55,955.65,Central,Consumer,2025,3,Mar
507652,2025-05-12,22227,11,1,0.0,526.43,500.2,500.2,North,Consumer,2025,5,May
507653,2024-03-20,22339,11,2,0.0,526.43,505.51,1011.02,Central,Consumer,2024,3,Mar
507654,2025-04-22,22247,25,4,0.2,408.11,410.97,1315.1,Central,Consumer,2025,4,Apr
507655,2025-07-20,20689,14,1,0.0,323.49,336.95,336.95,West,Consumer,2025,7,Jul
507656,2024-09-27,20302,11,2,0.05,526.43,515.25,978.97,East,Corporate,2024,9,Sep
507657,2025-07-14,21792,28,3,0.0,297.74,284.02,852.06,South,Consumer,2025,7,Jul
507658,2024-03-06,22498,16,1,0.0,113.27,104.47,104.47,West,Small Business,2024,3,Mar
507659,2025-04-15,20155,22,2,0.0,356.25,346.06,692.12,Central,Consumer,2025,4,Apr
507660,2025-08-04,20912,21,4,0.1,301.42,288.26,1037.74,West,Consumer,2025,8,Aug
507661,2025-02-24,21952,8,2,0.05,289.09,309.38,587.82,North,Small Business,2025,2,Feb
507662,2024-01-29,20533,9,4,0.0,308.58,328.83,1315.32,Central,Consumer,2024,1,Jan
507663,2024-12-10,23637,16,2,0.0,113.27,109.41,218.82,South,Consumer,2024,12,Dec
507664,2025-06-24,23859,4,3,0.0,453.41,442.98,1328.94,North,Consumer,2025,6,Jun
507665,2024-03-11,22193,10,2,0.0,452.53,435.92,871.84,East,Small Business,2024,3,Mar
507666,2024-09-22,21167,21,1,0.2,301.42,293.79,235.03,North,Consumer,2024,9,Sep
507667,2025-06-26,23577,7,4,0.05,208.23,204.69,777.82,South,Small Business,2025,6,Jun
507668,2024-12-14,21647,6,4,0.0,183.47,175.38,701.52,Central,Consumer,2024,12,Dec
507669,2024-11-26,22227,29,3,0.15,538.73,499.94,1274.85,North,Consumer,2024,11,Nov
507670,2025-01-15,20573,7,2,0.05,208.23,217.5,413.25,South,Consumer,2025,1,Jan
507671,2025-02-07,21223,19,2,0.15,495.95,472.46,803.18,East,Small Business,2025,2,Feb
507672,2024-06-28,23787,6,2,0.0,183.47,193.78,387.56,Central,Small Business,2024,6,Jun
507673,2024-03-13,22397,27,2,0.0,282.82,302.63,605.26,West,Consumer,2024,3,Mar
507674,2025-05-03,20063,23,4,0.15,430.62,435.06,1479.2,South,Consumer,2025,5,May
507675,2025-08-11,21760,22,1,0.0,356.25,358.86,358.86,West,Consumer,2025,8,Aug
507676,2024-07-23,20038,10,4,0.05,452.53,431.12,1638.26,Central,Consumer,2024,7,Jul
507677,2024-07-30,21909,20,3,0.0,187.69,185.73,557.19,West,Consumer,2024,7,Jul
507678,2024-04-16,21623,23,2,0.2,430.62,427.37,683.79,South,Consumer,2024,4,Apr
507679,2024-06-27,22252,20,4,0.15,187.69,196.95,669.63,West,Small Business,2024,6,Jun
507680,2024-09-20,20484,18,2,0.05,376.89,368.1,699.39,Central,Consumer,2024,9,Sep
507681,2025-08-12,20911,17,1,0.05,364.39,354.27,336.56,West,Consumer,2025,8,Aug
507682,2025-09-02,20779,16,2,0.05,113.27,122.08,231.95,West,Corporate,2025,9,Sep
507683,2025-10-13,23325,18,4,0.0,376.89,379.66,1518.64,North,Corporate,2025,10,Oct
507684,2024-10-31,21151,28,4,0.0,297.74,308.86,1235.44,Central,Small Business,2024,10,Oct
507685,2024-04-22,22744,8,3,0.0,289.09,295.68,887.04,East,Consumer,2024,4,Apr
507686,2025-12-05,21877,18,4,0.0,376.89,384.31,1537.24,Central,Consumer,2025,12,Dec
507687,2024-02-29,21382,25,3,0.0,408.11,410.3,1230.9,Central,Small Business,2024,2,Feb
507688,2024-01-28,23560,8,4,0.1,289.09,275.73,992.63,South,Corporate,2024,1,Jan
507689,2025-07-11,22229,4,2,0.0,453.41,436.36,872.72,East,Small Business,2025,7,Jul
507690,2024-01-14,21689,30,2,0.05,300.75,319.32,606.71,West,Small Business,2024,1,Jan
507691,2025-02-07,20132,24,3,0.0,471.09,480.67,1442.01,East,Small Business,2025,2,Feb
507692,2025-10-17,23157,10,4,0.05,452.53,469.93,1785.73,South,Consumer,2025,10,Oct
507693,2025-11-18,22305,2,3,0.05,177.67,190.28,542.3,Central,Consumer,2025,11,Nov
507694,2024-05-20,23843,15,1,0.05,203.7,194.92,185.17,Central,Consumer,2024,5,May
507695,2024-05-04,23222,22,3,0.0,356.25,384.32,1152.96,Central,Consumer,2024,5,May
507696,2024-06-07,23377,12,2,0.0,119.8,115.79,231.58,South,Small Business,2024,6,Jun
507697,2024-11-26,23093,22,1,0.0,356.25,341.12,341.12,Central,Small Business,2024,11,Nov
507698,2025-07-25,23413,23,4,0.1,430.62,407.18,1465.85,West,Small Business,2025,7,Jul
507699,2024-05-24,23097,9,3,0.1,308.58,319.49,862.62,West,Consumer,2024,5,May
507700,2024-05-12,23197,14,4,0.1,323.49,327.62,1179.43,Central,Small Business,2024,5,May
507701,2024-11-03,22773,24,3,0.0,471.09,505.2,1515.6,West,Corporate,2024,11,Nov
507702,2025-03-25,20459,11,4,0.1,526.43,502.52,1809.07,Central,Consumer,2025,3,Mar
507703,2024-08-08,21004,11,3,0.0,526.43,512.62,1537.86,Central,Small Business,2024,8,Aug
507704,2024-02-02,20684,20,3,0.1,187.69,178.49,481.92,West,Consumer,2024,2,Feb
507705,2025-11-17,23992,12,4,0.0,119.8,116.91,467.64,Central,Small Business,2025,11,Nov
507706,2025-10-02,21098,15,4,0.0,203.7,199.98,799.92,East,Small Business,2025,10,Oct
507707,2024-12-11,21129,18,3,0.05,376.89,348.2,992.37,Central,Consumer,2024,12,Dec
507708,2025-02-21,22700,1,3,0.0,118.77,114.78,344.34,Central,Consumer,2025,2,Feb
507709,2024-09-10,20412,21,1,0.1,301.42,318.32,286.49,Central,Consumer,2024,9,Sep
507710,2024-11-24,21676,20,3,0.0,187.69,176.15,528.45,South,Consumer,2024,11,Nov
507711,2025-07-27,22411,24,2,0.1,471.09,489.92,881.86,West,Small Business,2025,7,Jul
507712,2024-09-22,22011,5,3,0.15,310.91,293.01,747.18,East,Consumer,2024,9,Sep
507713,2025-08-03,20018,1,1,0.05,118.77,122.32,116.2,North,Consumer,2025,8,Aug
507714,2024-08-16,23251,29,2,0.05,538.73,510.12,969.23,South,Consumer,2024,8,Aug
507715,2024-06-12,21925,2,1,0.1,177.67,183.78,165.4,Central,Consumer,2024,6,Jun
507716,2024-07-12,20132,23,1,0.05,430.62,411.74,391.15,East,Small Business,2024,7,Jul
507717,2024-12-15,20216,22,2,0.05,356.25,329.14,625.37,Central,Consumer,2024,12,Dec
507718,2025-12-13,23463,12,3,0.05,119.8,118.09,336.56,Central,Corporate,2025,12,Dec
507719,2025-04-23,23922,11,2,0.0,526.43,495.07,990.14,West,Consumer,2025,4,Apr
507720,2024-08-11,22258,2,4,0.0,177.67,165.64,662.56,South,Small Business,2024,8,Aug
507721,2024-04-03,22683,25,3,0.0,408.11,418.81,1256.43,West,Consumer,2024,4,Apr
507722,2024-06-22,22366,10,3,0.05,452.53,458.23,1305.96,South,Corporate,2024,6,Jun
507723,2024-10-14,22179,29,3,0.0,538.73,559.31,1677.93,Central,Consumer,2024,10,Oct
507724,2024-11-30,21122,20,3,0.2,187.69,175.17,420.41,North,Small Business,2024,11,Nov
507725,2024-06-17,20885,1,3,0.0,118.77,113.93,341.79,Central,Consumer,2024,6,Jun
507726,2024-07-07,20660,27,2,0.1,282.82,287.51,517.52,East,Consumer,2024,7,Jul
507727,2024-05-11,20311,28,2,0.1,297.74,313.31,563.96,Central,Consumer,2024,5,May
507728,2024-07-17,22288,23,2,0.2,430.62,423.83,678.13,North,Small Business,2024,7,Jul
507729,2025-09-03,22609,28,3,0.0,297.74,296.45,889.35,North,Consumer,2025,9,Sep
507730,2024-07-12,23369,24,4,0.1,471.09,459.23,1653.23,Central,Consumer,2024,7,Jul
507731,2024-05-24,23691,19,2,0.05,495.95,514.85,978.22,East,Consumer,2024,5,May
507732,2024-04-10,23023,4,1,0.0,453.41,422.71,422.71,East,Consumer,2024,4,Apr
507733,2024-02-09,22997,14,4,0.05,323.49,343.2,1304.16,Central,Consumer,2024,2,Feb
507734,2025-10-10,23199,7,3,0.05,208.23,222.22,633.33,North,Consumer,2025,10,Oct
507735,2025-07-05,22044,12,1,0.0,119.8,115.82,115.82,Central,Small Business,2025,7,Jul
507736,2024-05-14,21350,24,1,0.1,471.09,490.14,441.13,West,Consumer,2024,5,May
507737,2024-07-02,21764,26,4,0.0,173.18,172.51,690.04,Central,Consumer,2024,7,Jul
507738,2024-01-17,22516,12,3,0.05,119.8,117.77,335.64,South,Consumer,2024,1,Jan
507739,2024-01-26,22430,6,2,0.05,183.47,173.94,330.49,West,Consumer,2024,1,Jan
507740,2025-07-22,22262,26,2,0.0,173.18,186.54,373.08,East,Small Business,2025,7,Jul
507741,2024-09-29,23446,20,4,0.0,187.69,195.1,780.4,North,Consumer,2024,9,Sep
507742,2024-11-26,20356,2,1,0.05,177.67,187.43,178.06,Central,Consumer,2024,11,Nov
507743,2025-07-26,22602,13,2,0.0,509.47,512.74,1025.48,East,Consumer,2025,7,Jul
507744,2024-09-15,22157,19,1,0.0,495.95,498.58,498.58,North,Consumer,2024,9,Sep
507745,2025-12-11,20277,4,4,0.2,453.41,478.94,1532.61,North,Consumer,2025,12,Dec
507746,2025-01-24,20007,16,4,0.05,113.27,111.91,425.26,West,Consumer,2025,1,Jan
507747,2024-05-14,20043,16,2,0.1,113.27,121.99,219.58,East,Small Business,2024,5,May
507748,2025-02-10,22942,25,1,0.05,408.11,420.33,399.31,South,Corporate,2025,2,Feb
507749,2024-08-20,23842,12,1,0.0,119.8,120.66,120.66,North,Consumer,2024,8,Aug
507750,2024-10-08,23556,6,4,0.05,183.47,194.54,739.25,West,Consumer,2024,10,Oct
507751,2025-05-02,20092,13,4,0.0,509.47,486.6,1946.4,West,Corporate,2025,5,May
507752,2025-09-14,23551,6,2,0.0,183.47,170.08,340.16,East,Consumer,2025,9,Sep
507753,2025-01-03,22481,24,2,0.0,471.09,463.62,927.24,East,Consumer,2025,1,Jan
507754,2025-09-08,21296,15,4,0.05,203.7,192.72,732.34,East,Consumer,2025,9,Sep
507755,2024-10-04,20818,16,4,0.0,113.27,106.52,426.08,East,Small Business,2024,10,Oct
507756,2024-09-24,22443,19,2,0.0,495.95,459.65,919.3,South,Consumer,2024,9,Sep
507757,2025-09-05,20678,26,4,0.05,173.18,183.3,696.54,South,Corporate,2025,9,Sep
507758,2024-06-11,22985,5,4,0.05,310.91,308.15,1170.97,West,Consumer,2024,6,Jun
507759,2024-04-29,20831,2,1,0.05,177.67,172.11,163.5,Central,Consumer,2024,4,Apr
507760,2024-12-21,22562,28,1,0.15,297.74,317.18,269.6,South,Consumer,2024,12,Dec
507761,2024-03-27,23800,29,1,0.2,538.73,519.7,415.76,North,Small Business,2024,3,Mar
507762,2024-04-24,20055,26,1,0.15,173.18,159.99,135.99,Central,Consumer,2024,4,Apr
507763,2025-04-06,20613,6,2,0.05,183.47,189.31,359.69,West,Consumer,2025,4,Apr
507764,2024-07-25,22099,4,3,0.0,453.41,429.48,1288.44,East,Consumer,2024,7,Jul
507765,2024-03-31,22305,11,1,0.05,526.43,558.69,530.76,Central,Consumer,2024,3,Mar
507766,2024-10-07,22060,26,4,0.1,173.18,180.76,650.74,East,Small Business,2024,10,Oct
507767,2025-09-11,20678,27,1,0.0,282.82,264.56,264.56,South,Corporate,2025,9,Sep
507768,2024-10-06,23238,28,4,0.05,297.74,316.06,1201.03,South,Small Business,2024,10,Oct
507769,2024-08-15,21316,9,1,0.05,308.58,295.11,280.35,Central,Consumer,2024,8,Aug
507770,2024-05-11,23217,8,4,0.1,289.09,266.53,959.51,West,Consumer,2024,5,May
507771,2024-08-04,23569,9,3,0.0,308.58,293.05,879.15,South,Consumer,2024,8,Aug
507772,2025-01-07,22636,26,4,0.1,173.18,165.84,597.02,East,Small Business,2025,1,Jan
507773,2024-10-11,23257,3,2,0.0,379.36,372.01,744.02,West,Corporate,2024,10,Oct
507774,2025-03-24,20621,17,4,0.05,364.39,350.15,1330.57,West,Corporate,2025,3,Mar
507775,2024-11-20,21072,4,4,0.0,453.41,463.28,1853.12,North,Consumer,2024,11,Nov
507776,2025-03-23,22239,25,4,0.05,408.11,400.72,1522.74,North,Corporate,2025,3,Mar
507777,2025-09-01,21682,9,2,0.05,308.58,306.12,581.63,South,Small Business,2025,9,Sep
507778,2025-08-09,23545,19,2,0.1,495.95,510.27,918.49,North,Consumer,2025,8,Aug
507779,2025-12-20,23818,13,1,0.05,509.47,513.76,488.07,South,Consumer,2025,12,Dec
507780,2024-02-26,20652,9,2,0.05,308.58,295.37,561.2,West,Consumer,2024,2,Feb
507781,2024-07-05,23815,24,2,0.1,471.09,499.63,899.33,Central,Consumer,2024,7,Jul
507782,2024-04-24,23430,21,3,0.05,301.42,279.99,797.97,North,Small Business,2024,4,Apr
507783,2025-06-21,21105,25,4,0.1,408.11,411.89,1482.8,South,Consumer,2025,6,Jun
507784,2024-11-15,20332,21,4,0.1,301.42,296.46,1067.26,South,Consumer,2024,11,Nov
507785,2024-01-08,21530,23,2,0.05,430.62,450.71,856.35,South,Small Business,2024,1,Jan
507786,2024-12-18,23854,22,1,0.1,356.25,384.44,346.0,Central,Small Business,2024,12,Dec
507787,2025-02-02,20081,4,3,0.0,453.41,459.96,1379.88,Central,Consumer,2025,2,Feb
507788,2024-05-30,23861,23,4,0.15,430.62,425.06,1445.2,Central,Consumer,2024,5,May
507789,2024-08-20,20931,12,2,0.0,119.8,119.86,239.72,East,Small Business,2024,8,Aug
507790,2024-08-06,23936,20,4,0.0,187.69,187.28,749.12,Central,Consumer,2024,8,Aug
507791,2025-01-21,22211,3,1,0.05,379.36,393.54,373.86,East,Small Business,2025,1,Jan
507792,2024-04-26,21363,14,1,0.0,323.49,297.89,297.89,South,Consumer,2024,4,Apr
507793,2024-12-11,22612,11,4,0.1,526.43,553.86,1993.9,West,Small Business,2024,12,Dec
507794,2025-01-31,23415,10,1,0.1,452.53,451.59,406.43,Central,Consumer,2025,1,Jan
507795,2025-01-22,21319,13,3,0.2,509.47,510.42,1225.01,West,Consumer,2025,1,Jan
507796,2024-12-14,21374,28,3,0.0,297.74,313.63,940.89,West,Consumer,2024,12,Dec
507797,2025-06-18,22716,21,4,0.0,301.42,278.73,1114.92,North,Consumer,2025,6,Jun
507798,2025-05-17,20404,25,1,0.0,408.11,435.75,435.75,Central,Small Business,2025,5,May
507799,2024-12-18,22773,18,1,0.0,376.89,350.35,350.35,West,Corporate,2024,12,Dec
507800,2025-04-05,21725,26,3,0.0,173.18,170.55,511.65,South,Small Business,2025,4,Apr
507801,2024-03-08,21117,23,1,0.2,430.62,459.31,367.45,North,Corporate,2024,3,Mar
507802,2024-07-17,23209,3,2,0.05,379.36,403.91,767.43,North,Consumer,2024,7,Jul
507803,2024-06-17,22476,20,1,0.0,187.69,182.17,182.17,West,Consumer,2024,6,Jun
507804,2025-07-09,20098,13,2,0.05,509.47,474.16,900.9,East,Consumer,2025,7,Jul
507805,2024-10-27,23828,15,4,0.05,203.7,207.14,787.13,North,Consumer,2024,10,Oct
507806,2024-04-20,21765,11,2,0.1,526.43,545.98,982.76,East,Consumer,2024,4,Apr
507807,2025-03-10,20013,3,4,0.0,379.36,403.94,1615.76,East,Consumer,2025,3,Mar
507808,2025-04-05,22412,27,4,0.1,282.82,261.77,942.37,West,Small Business,2025,4,Apr
507809,2025-09-18,21386,7,2,0.15,208.23,201.38,342.35,West,Consumer,2025,9,Sep
507810,2025-03-29,23263,10,4,0.2,452.53,474.23,1517.54,South,Consumer,2025,3,Mar
507811,2025-11-09,22728,19,2,0.1,495.95,519.74,935.53,Central,Consumer,2025,11,Nov
507812,2024-06-21,20998,29,1,0.0,538.73,545.44,545.44,Central,Consumer,2024,6,Jun
507813,2024-12-20,23528,9,4,0.0,308.58,286.97,1147.88,West,Consumer,2024,12,Dec
507814,2024-05-22,20439,25,1,0.1,408.11,413.77,372.39,South,Small Business,2024,5,May
507815,2024-11-05,21397,4,1,0.0,453.41,476.99,476.99,Central,Corporate,2024,11,Nov
507816,2024-03-19,20811,27,3,0.15,282.82,261.13,665.88,North,Corporate,2024,3,Mar
507817,2024-09-26,20923,7,4,0.05,208.23,198.63,754.79,East,Corporate,2024,9,Sep
507818,2025-03-29,22449,4,4,0.1,453.41,478.72,1723.39,South,Consumer,2025,3,Mar
507819,2024-08-21,23208,18,4,0.05,376.89,360.87,1371.31,West,Consumer,2024,8,Aug
507820,2024-09-23,22473,30,4,0.0,300.75,279.48,1117.92,East,Small Business,2024,9,Sep
507821,2025-03-02,20137,29,2,0.05,538.73,557.62,1059.48,Central,Small Business,2025,3,Mar
507822,2025-12-31,21440,12,4,0.0,119.8,125.07,500.28,West,Consumer,2025,12,Dec
507823,2024-05-20,22275,3,4,0.0,379.36,373.26,1493.04,Central,Consumer,2024,5,May
507824,2025-04-09,22070,3,2,0.05,379.36,392.79,746.3,South,Small Business,2025,4,Apr
507825,2025-11-22,21946,6,3,0.05,183.47,185.57,528.87,East,Consumer,2025,11,Nov
507826,2024-01-08,21493,19,1,0.0,495.95,475.83,475.83,West,Consumer,2024,1,Jan
507827,2024-10-14,20519,14,3,0.0,323.49,319.14,957.42,Central,Consumer,2024,10,Oct
507828,2024-09-30,20363,26,1,0.0,173.18,176.24,176.24,Central,Small Business,2024,9,Sep
507829,2025-12-09,20028,3,2,0.2,379.36,400.58,640.93,Central,Consumer,2025,12,Dec
507830,2024-01-11,20360,22,1,0.15,356.25,341.41,290.2,Central,Consumer,2024,1,Jan
507831,2025-12-17,23027,29,3,0.0,538.73,506.85,1520.55,East,Consumer,2025,12,Dec
507832,2025-04-03,22033,22,3,0.15,356.25,377.25,961.99,South,Small Business,2025,4,Apr
507833,2024-01-21,23309,29,4,0.1,538.73,577.72,2079.79,West,Consumer,2024,1,Jan
507834,2025-11-01,23719,29,2,0.0,538.73,500.14,1000.28,North,Consumer,2025,11,Nov
507835,2025-07-24,20106,11,4,0.0,526.43,565.37,2261.48,West,Corporate,2025,7,Jul
507836,2025-06-28,21751,30,4,0.0,300.75,312.4,1249.6,East,Consumer,2025,6,Jun
507837,2024-07-31,21250,6,3,0.05,183.47,195.89,558.29,West,Corporate,2024,7,Jul
507838,2024-07-12,22088,25,3,0.05,408.11,377.08,1074.68,South,Small Business,2024,7,Jul
507839,2025-08-06,22798,29,4,0.1,538.73,576.84,2076.62,West,Consumer,2025,8,Aug
507840,2024-05-10,23235,24,4,0.0,471.09,447.06,1788.24,West,Consumer,2024,5,May
507841,2024-11-28,21945,24,3,0.0,471.09,439.37,1318.11,East,Small Business,2024,11,Nov
507842,2025-10-03,22181,11,4,0.05,526.43,556.84,2115.99,Central,Small Business,2025,10,Oct
507843,2025-12-03,20142,22,3,0.1,356.25,373.11,1007.4,Central,Corporate,2025,12,Dec
507844,2024-03-28,20218,14,2,0.0,323.49,320.77,641.54,West,Consumer,2024,3,Mar
507845,2025-07-09,21450,6,1,0.15,183.47,193.68,164.63,East,Small Business,2025,7,Jul
507846,2025-06-02,21505,16,1,0.1,113.27,120.22,108.2,East,Consumer,2025,6,Jun
507847,2025-09-15,21785,27,4,0.0,282.82,260.61,1042.44,Central,Small Business,2025,9,Sep
507848,2024-06-27,20090,15,1,0.1,203.7,189.41,170.47,North,Consumer,2024,6,Jun
507849,2025-08-09,20970,15,4,0.0,203.7,206.49,825.96,Central,Corporate,2025,8,Aug
507850,2024-08-08,23679,25,4,0.0,408.11,378.22,1512.88,Central,Small Business,2024,8,Aug
507851,2024-10-27,20174,30,4,0.15,300.75,307.46,1045.36,East,Consumer,2024,10,Oct
507852,2024-02-04,23920,30,1,0.0,300.75,293.25,293.25,Central,Consumer,2024,2,Feb
507853,2025-05-11,22844,27,4,0.0,282.82,282.97,1131.88,South,Corporate,2025,5,May
507854,2024-05-04,20894,7,3,0.0,208.23,222.12,666.36,North,Consumer,2024,5,May
507855,2024-10-13,23228,8,4,0.05,289.09,300.36,1141.37,South,Small Business,2024,10,Oct
507856,2024-01-29,22180,24,3,0.15,471.09,460.53,1174.35,Central,Consumer,2024,1,Jan
507857,2025-02-03,22046,24,4,0.0,471.09,501.36,2005.44,Central,Corporate,2025,2,Feb
507858,2025-01-15,20305,19,2,0.1,495.95,494.54,890.17,Central,Consumer,2025,1,Jan
