customer_id,region,customer_segment
22701,South,Consumer
22702,Central,Consumer
22703,South,Consumer
22704,Central,Consumer
22705,Central,Consumer
22706,West,Small Business
22707,East,Small Business
22708,North,Consumer
22709,South,Corporate
22710,North,Consumer
22711,North,Consumer
22712,Central,Consumer
22713,South,Corporate
22714,Central,Small Business
22715,North,Consumer
22716,North,Consumer
22717,West,Consumer
22718,West,Consumer
22719,Central,Consumer
22720,South,Consumer
22721,Central,Consumer
22722,Central,Consumer
22723,Central,Consumer
22724,Central,Consumer
22725,East,Small Business
22726,West,Small Business
22727,South,Small Business
22728,Central,Consumer
22729,East,Consumer
22730,Central,Consumer
22731,Central,Small Business
22732,East,Corporate
22733,South,Corporate
22734,West,Corporate
22735,East,Small Business
22736,North,Consumer
22737,Central,Consumer
22738,Central,Small Business
22739,Central,Corporate
22740,West,Consumer
22741,Central,Small Business
22742,Central,Consumer
22743,West,Consumer
22744,East,Consumer
22745,West,Corporate
22746,Central,Small Business
22747,Central,Corporate
22748,West,Consumer
22749,West,Consumer
22750,Central,Consumer
22751,East,Consumer
22752,South,Small Business
22753,South,Corporate
22754,North,Consumer
22755,Central,Small Business
22756,South,Corporate
22757,North,Consumer
22758,Central,Small Business
22759,Central,Corporate
22760,East,Small Business
22761,East,Consumer
22762,Central,Consumer
22763,Central,Small Business
22764,West,Small Business
22765,South,Small Business
22766,North,Corporate
22767,Central,Small Business
22768,East,Consumer
22769,Central,Corporate
22770,West,Small Business
22771,North,Corporate
22772,Central,Consumer
22773,West,Corporate
22774,East,Corporate
22775,West,Small Business
22776,South,Small Business
22777,West,Consumer
22778,Central,Consumer
22779,Central,Small Business
22780,East,Small Business
22781,South,Small Business
22782,North,Consumer
22783,South,Consumer
22784,North,Consumer
22785,East,Consumer
22786,Central,Small Business
22787,Central,Consumer
22788,Central,Consumer
22789,East,Consumer
22790,Central,Consumer
22791,East,Consumer
22792,Central,Consumer
22793,Central,Consumer
22794,West,Corporate
22795,North,Small Business
22796,West,Small Business
22797,South,Consumer
22798,West,Consumer
22799,South,Consumer
22800,West,Consumer
22801,South,Corporate
22802,North,Corporate
22803,West,Corporate
22804,Central,Small Business
22805,Central,Consumer
22806,Central,Small Business
22807,West,Consumer
22808,South,Consumer
22809,Central,Consumer
22810,West,Consumer
22811,Central,Consumer
22812,Central,Consumer
22813,Central,Consumer
22814,South,Consumer
22815,Central,Corporate
22816,South,Consumer
22817,East,Consumer
22818,North,Small Business
22819,East,Small Business
22820,Central,Consumer
22821,South,Small Business
22822,East,Consumer
22823,South,Consumer
22824,West,Small Business
22825,South,Consumer
22826,Central,Consumer
22827,East,Consumer
22828,Central,Consumer
22829,West,Consumer
22830,Central,Corporate
22831,South,Consumer
22832,South,Consumer
22833,West,Consumer
22834,West,Consumer
22835,Central,Consumer
22836,Central,Small Business
22837,West,Consumer
22838,North,Consumer
22839,North,Corporate
22840,Central,Small Business
22841,South,Corporate
22842,Central,Small Business
22843,Central,Small Business
22844,South,Corporate
22845,North,Consumer
22846,South,Corporate
22847,Central,Consumer
22848,Central,Corporate
22849,North,Small Business
22850,East,Small Business
22851,Central,Consumer
22852,Central,Consumer
22853,West,Consumer
22854,West,Consumer
22855,North,Corporate
22856,West,Consumer
22857,West,Corporate
22858,Central,Consumer
22859,South,Consumer
22860,Central,Consumer
22861,South,Consumer
22862,North,Consumer
22863,South,Small Business
22864,East,Consumer
22865,West,Consumer
22866,South,Corporate
22867,Central,Consumer
22868,Central,Consumer
22869,South,Consumer
22870,East,Consumer
22871,Central,Consumer
22872,East,Consumer
22873,South,Consumer
22874,North,Small Business
22875,West,Small Business
22876,East,Consumer
22877,Central,Consumer
22878,East,Corporate
22879,Central,Corporate
22880,West,Consumer
22881,West,Small Business
22882,South,Consumer
22883,South,Consumer
22884,East,Consumer
22885,West,Consumer
22886,East,Consumer
22887,Central,Small Business
22888,North,Consumer
22889,Central,Consumer
22890,Central,Corporate
22891,East,Consumer
22892,South,Consumer
22893,West,Consumer
22894,Central,Consumer
22895,South,Small Business
22896,East,Small Business
22897,North,Consumer
22898,South,Consumer
22899,Central,Small Business
22900,West,Small Business
22901,Central,Consumer
22902,South,Consumer
22903,Central,Small Business
22904,North,Consumer
22905,South,Corporate
22906,North,Small Business
22907,Central,Consumer
22908,South,Consumer
22909,Central,Corporate
22910,North,Corporate
22911,Central,Consumer
22912,Central,Consumer
22913,South,Small Business
22914,East,Consumer
22915,East,Small Business
22916,Central,Consumer
22917,South,Consumer
22918,East,Corporate
22919,North,Consumer
22920,West,Corporate
22921,Central,Small Business
22922,East,Consumer
22923,South,Small Business
22924,South,Corporate
22925,South,Small Business
22926,East,Corporate
22927,Central,Consumer
22928,Central,Consumer
22929,South,Consumer
22930,East,Corporate
22931,East,Corporate
22932,Central,Small Business
22933,Central,Small Business
22934,West,Consumer
22935,South,Consumer
22936,South,Small Business
22937,West,Consumer
22938,Central,Consumer
22939,North,Consumer
22940,South,Consumer
22941,West,Consumer
22942,South,Corporate
22943,West,Consumer
22944,South,Consumer
22945,South,Small Business
22946,Central,Consumer
22947,South,Consumer
22948,South,Consumer
22949,North,Consumer
22950,West,Consumer
22951,Central,Consumer
22952,West,Corporate
22953,East,Consumer
22954,Central,Consumer
22955,North,Small Business
22956,East,Small Business
22957,Central,Consumer
22958,Central,Consumer
22959,West,Small Business
22960,North,Corporate
22961,Central,Consumer
22962,North,Consumer
22963,East,Corporate
22964,Central,Small Business
22965,North,Consumer
22966,North,Consumer
22967,East,Small Business
22968,Central,Consumer
22969,East,Consumer
22970,North,Consumer
22971,North,Consumer
22972,West,Consumer
22973,South,Small Business
22974,Central,Consumer
22975,West,Consumer
22976,Central,Consumer
22977,East,Consumer
22978,East,Consumer
22979,South,Consumer
22980,Central,Consumer
22981,Central,Consumer
22982,East,Consumer
22983,Central,Small Business
22984,South,Consumer
22985,West,Consumer
22986,Central,Small Business
22987,North,Corporate
22988,West,Consumer
22989,South,Small Business
22990,North,Consumer
22991,North,Consumer
22992,Central,Small Business
22993,South,Small Business
22994,Central,Consumer
22995,South,Small Business
22996,Central,Small Business
22997,Central,Consumer
22998,South,Consumer
22999,Central,Small Business
23000,South,Small Business
23001,Central,Consumer
23002,East,Consumer
23003,Central,Consumer
23004,Central,Consumer
23005,West,Consumer
23006,East,Small Business
23007,Central,Small Business
23008,Central,Corporate
23009,South,Consumer
23010,North,Corporate
23011,Central,Consumer
23012,Central,Corporate
23013,East,Consumer
23014,Central,Consumer
23015,West,Small Business
23016,West,Corporate
23017,Central,Consumer
23018,West,Small Business
23019,West,Consumer
23020,South,Small Business
23021,Central,Consumer
23022,East,Corporate
23023,East,Consumer
23024,North,Small Business
23025,Central,Small Business
23026,South,Consumer
23027,East,Consumer
23028,East,Consumer
23029,Central,Consumer
23030,South,Small Business
23031,North,Small Business
23032,Central,Consumer
23033,Central,Consumer
23034,Central,Corporate
23035,Central,Consumer
23036,West,Small Business
23037,South,Consumer
23038,East,Small Business
23039,West,Consumer
23040,Central,Consumer
23041,South,Consumer
23042,Central,Corporate
23043,Central,Small Business
23044,East,Corporate
23045,Central,Small Business
23046,South,Small Business
23047,East,Small Business
23048,South,Consumer
23049,North,Small Business
23050,Central,Small Business
23051,Central,Small Business
23052,East,Small Business
23053,West,Consumer
23054,East,Corporate
23055,West,Consumer
23056,South,Consumer
23057,Central,Consumer
23058,East,Consumer
23059,Central,Consumer
23060,North,Small Business
23061,West,Consumer
23062,West,Corporate
23063,West,Consumer
23064,North,Consumer
23065,Central,Consumer
23066,South,Consumer
23067,East,Consumer
23068,Central,Small Business
23069,South,Small Business
23070,Central,Consumer
23071,West,Consumer
23072,South,Small Business
23073,West,Small Business
23074,Central,Corporate
23075,West,Corporate
23076,Central,Consumer
23077,North,Corporate
23078,West,Consumer
23079,South,Corporate
23080,East,Small Business
23081,West,Consumer
23082,South,Consumer
23083,North,Consumer
23084,West,Consumer
23085,West,Consumer
23086,South,Consumer
23087,Central,Consumer
23088,Central,Consumer
23089,South,Small Business
23090,East,Consumer
23091,West,Consumer
23092,West,Small Business
23093,Central,Small Business
23094,Central,Consumer
23095,East,Consumer
23096,Central,Consumer
23097,West,Consumer
23098,West,Consumer
23099,South,Small Business
23100,Central,Consumer
23101,Central,Consumer
23102,East,Consumer
23103,South,Consumer
23104,East,Consumer
23105,Central,Small Business
23106,Central,Consumer
23107,West,Consumer
23108,Central,Corporate
23109,South,Consumer
23110,North,Small Business
23111,Central,Consumer
23112,Central,Consumer
23113,South,Consumer
23114,Central,Consumer
23115,West,Small Business
23116,Central,Consumer
23117,Central,Corporate
23118,West,Corporate
23119,East,Consumer
23120,Central,Small Business
23121,East,Small Business
23122,North,Consumer
23123,Central,Consumer
23124,North,Corporate
23125,South,Consumer
23126,Central,Consumer
23127,West,Consumer
23128,Central,Consumer
23129,East,Consumer
23130,North,Small Business
23131,East,Small Business
23132,North,Consumer
23133,Central,Consumer
23134,North,Small Business
23135,North,Small Business
23136,North,Small Business
23137,West,Consumer
23138,South,Consumer
23139,East,Consumer
23140,South,Small Business
23141,South,Consumer
23142,Central,Small Business
23143,West,Consumer
23144,West,Small Business
23145,Central,Small Business
23146,Central,Consumer
23147,Central,Consumer
23148,South,Consumer
23149,South,Consumer
23150,North,Consumer
23151,Central,Consumer
23152,Central,Consumer
23153,Central,Small Business
23154,North,Consumer
23155,South,Consumer
23156,East,Small Business
23157,South,Consumer
23158,South,Small Business
23159,North,Consumer
23160,North,Corporate
23161,South,Consumer
23162,South,Consumer
23163,Central,Consumer
23164,West,Consumer
23165,West,Consumer
23166,East,Consumer
23167,East,Small Business
23168,Central,Corporate
23169,North,Consumer
23170,Central,Small Business
23171,West,Small Business
23172,East,Consumer
23173,South,Consumer
23174,Central,Consumer
23175,North,Consumer
23176,Central,Small Business
23177,Central,Consumer
23178,Central,Small Business
23179,Central,Corporate
23180,East,Consumer
23181,Central,Consumer
23182,Central,Consumer
23183,Central,Corporate
23184,North,Corporate
23185,Central,Small Business
23186,Central,Consumer
23187,East,Consumer
23188,West,Small Business
23189,Central,Corporate
23190,Central,Corporate
23191,North,Small Business
23192,North,Consumer
23193,Central,Consumer
23194,North,Corporate
23195,East,Consumer
23196,West,Consumer
23197,Central,Small Business
23198,West,Consumer
23199,North,Consumer
23200,West,Corporate
23201,North,Small Business
23202,West,Consumer
23203,West,Corporate
23204,West,Consumer
23205,East,Consumer
23206,West,Consumer
23207,South,Small Business
23208,West,Consumer
23209,North,Consumer
23210,West,Consumer
23211,Central,Consumer
23212,South,Consumer
23213,West,Small Business
23214,South,Small Business
23215,West,Consumer
23216,Central,Small Business
23217,West,Consumer
23218,South,Consumer
23219,North,Small Business
23220,Central,Small Business
23221,Central,Consumer
23222,Central,Consumer
23223,South,Consumer
23224,Central,Consumer
23225,South,Consumer
23226,Central,Consumer
23227,South,Consumer
23228,South,Small Business
23229,Central,Consumer
23230,North,Consumer
23231,North,Small Business
23232,Central,Consumer
23233,North,Small Business
23234,South,Consumer
23235,West,Consumer
23236,East,Small Business
23237,West,Consumer
23238,South,Small Business
23239,Central,Consumer
23240,North,Small Business
23241,East,Small Business
23242,East,Small Business
23243,West,Corporate
23244,Central,Corporate
23245,Central,Consumer
23246,East,Consumer
23247,West,Consumer
23248,South,Consumer
23249,North,Consumer
23250,Central,Consumer
23251,South,Consumer
23252,West,Small Business
23253,Central,Consumer
23254,South,Corporate
23255,North,Corporate
23256,East,Small Business
23257,West,Corporate
23258,East,Consumer
23259,North,Consumer
23260,Central,Consumer
23261,West,Consumer
23262,North,Small Business
23263,South,Consumer
23264,West,Corporate
23265,South,Consumer
23266,West,Corporate
23267,Central,Small Business
23268,Central,Consumer
23269,Central,Small Business
23270,South,Corporate
23271,West,Consumer
23272,West,Consumer
23273,South,Consumer
23274,West,Small Business
23275,South,Consumer
23276,Central,Consumer
23277,West,Consumer
23278,South,Consumer
23279,South,Small Business
23280,West,Consumer
23281,Central,Consumer
23282,Central,Consumer
23283,West,Consumer
23284,Central,Consumer
23285,Central,Consumer
23286,East,Consumer
23287,East,Consumer
23288,North,Consumer
23289,Central,Consumer
23290,West,Consumer
23291,West,Corporate
23292,North,Small Business
23293,West,Consumer
23294,Central,Consumer
23295,North,Consumer
23296,Central,Small Business
23297,East,Corporate
23298,North,Consumer
23299,Central,Small Business
23300,Central,Consumer
23301,Central,Small Business
23302,Central,Corporate
23303,South,Consumer
23304,Central,Consumer
23305,West,Small Business
23306,South,Consumer
23307,East,Consumer
23308,West,Consumer
23309,West,Consumer
23310,Central,Consumer
23311,North,Consumer
23312,East,Consumer
23313,West,Consumer
23314,South,Small Business
23315,South,Consumer
23316,North,Consumer
23317,West,Corporate
23318,East,Corporate
23319,West,Small Business
23320,East,Consumer
23321,West,Consumer
23322,West,Consumer
23323,South,Corporate
23324,South,Small Business
23325,North,Corporate
23326,South,Consumer
23327,South,Corporate
23328,South,Small Business
23329,Central,Corporate
23330,North,Small Business
23331,South,Small Business
23332,South,Consumer
23333,Central,Consumer
23334,West,Consumer
23335,East,Consumer
23336,Central,Small Business
23337,East,Consumer
23338,Central,Corporate
23339,Central,Small Business
23340,West,Small Business
23341,East,Corporate
23342,West,Consumer
23343,Central,Consumer
23344,Central,Consumer
23345,East,Consumer
23346,Central,Corporate
23347,Central,Consumer
23348,West,Consumer
23349,Central,Small Business
23350,South,Small Business
23351,East,Small Business
23352,West,Corporate
23353,North,Consumer
23354,South,Small Business
23355,Central,Corporate
23356,East,Consumer
23357,South,Consumer
23358,West,Consumer
23359,East,Small Business
23360,South,Consumer
23361,Central,Small Business
23362,East,Consumer
23363,Central,Consumer
23364,Central,Small Business
23365,Central,Consumer
23366,East,Corporate
23367,South,Corporate
23368,West,Consumer
23369,Central,Consumer
23370,North,Small Business
23371,Central,Consumer
23372,Central,Consumer
23373,West,Consumer
23374,Central,Consumer
23375,East,Consumer
23376,West,Consumer
23377,South,Small Business
23378,North,Small Business
23379,North,Small Business
23380,Central,Consumer
23381,West,Small Business
23382,South,Consumer
23383,Central,Small Business
23384,East,Consumer
23385,North,Consumer
23386,West,Consumer
23387,North,Consumer
23388,Central,Consumer
23389,East,Consumer
23390,West,Consumer
23391,Central,Small Business
23392,North,Consumer
23393,East,Consumer
23394,West,Corporate
23395,West,Small Business
23396,West,Small Business
23397,Central,Consumer
23398,West,Consumer
23399,East,Consumer
23400,Central,Corporate
23401,East,Small Business
23402,East,Small Business
23403,North,Small Business
23404,East,Consumer
23405,Central,Small Business
23406,West,Corporate
23407,North,Consumer
23408,South,Consumer
23409,East,Consumer
23410,South,Small Business
23411,East,Consumer
23412,Central,Corporate
23413,West,Small Business
23414,Central,Consumer
23415,Central,Consumer
23416,East,Consumer
23417,South,Consumer
23418,Central,Consumer
23419,South,Consumer
23420,South,Consumer
23421,East,Consumer
23422,Central,Consumer
23423,Central,Consumer
23424,West,Corporate
23425,North,Corporate
23426,West,Consumer
23427,Central,Consumer
23428,South,Consumer
23429,Central,Corporate
23430,North,Small Business
23431,East,Consumer
23432,Central,Consumer
23433,Central,Corporate
23434,West,Consumer
23435,Central,Consumer
23436,South,Consumer
23437,South,Consumer
23438,East,Consumer
23439,Central,Consumer
23440,East,Consumer
23441,West,Consumer
23442,East,Consumer
23443,North,Consumer
23444,Central,Consumer
23445,East,Consumer
23446,North,Consumer
23447,South,Consumer
23448,North,Small Business
23449,Central,Consumer
23450,Central,Consumer
23451,East,Corporate
23452,South,Consumer
23453,South,Consumer
23454,Central,Consumer
23455,East,Consumer
23456,East,Consumer
23457,Central,Consumer
23458,West,Consumer
23459,East,Small Business
23460,East,Consumer
23461,West,Consumer
23462,South,Small Business
23463,Central,Corporate
23464,South,Small Business
23465,East,Corporate
23466,Central,Consumer
23467,Central,Consumer
23468,West,Consumer
23469,East,Consumer
23470,Central,Consumer
23471,Central,Small Business
23472,North,Consumer
23473,East,Consumer
23474,Central,Corporate
23475,Central,Consumer
23476,East,Consumer
23477,North,Small Business
23478,South,Consumer
23479,North,Corporate
23480,South,Consumer
23481,South,Consumer
23482,Central,Small Business
23483,Central,Small Business
23484,Central,Consumer
23485,Central,Small Business
23486,Central,Consumer
23487,East,Corporate
23488,Central,Small Business
23489,East,Consumer
23490,East,Consumer
23491,North,Consumer
23492,Central,Small Business
23493,East,Small Business
23494,West,Consumer
23495,Central,Consumer
23496,Central,Consumer
23497,East,Consumer
23498,West,Corporate
23499,Central,Consumer
23500,Central,Small Business
23501,West,Corporate
23502,East,Consumer
23503,South,Corporate
23504,Central,Consumer
23505,Central,Small Business
23506,West,Consumer
23507,Central,Small Business
23508,Central,Consumer
23509,Central,Consumer
23510,South,Consumer
23511,South,Small Business
23512,East,Consumer
23513,Central,Corporate
23514,East,Small Business
23515,South,Consumer
23516,East,Consumer
23517,Central,Consumer
23518,Central,Consumer
23519,North,Small Business
23520,Central,Corporate
23521,Central,Consumer
23522,North,Consumer
23523,South,Small Business
23524,South,Consumer
23525,Central,Consumer
23526,West,Consumer
23527,Central,Small Business
23528,West,Consumer
23529,Central,Consumer
23530,Central,Consumer
23531,South,Corporate
23532,Central,Small Business
23533,Central,Small Business
23534,East,Consumer
23535,North,Consumer
23536,West,Consumer
23537,West,Small Business
23538,Central,Consumer
23539,North,Consumer
23540,South,Consumer
23541,West,Consumer
23542,East,Small Business
23543,Central,Corporate
23544,West,Consumer
23545,North,Consumer
23546,North,Small Business
23547,Central,Consumer
23548,East,Small Business
23549,South,Corporate
23550,South,Consumer
23551,East,Consumer
23552,Central,Consumer
23553,West,Consumer
23554,North,Consumer
23555,South,Consumer
23556,West,Consumer
23557,Central,Consumer
23558,East,Small Business
23559,South,Corporate
23560,South,Corporate
23561,North,Consumer
23562,Central,Small Business
23563,South,Consumer
23564,West,Small Business
23565,Central,Consumer
23566,Central,Consumer
23567,West,Consumer
23568,South,Corporate
23569,South,Consumer
23570,North,Small Business
23571,Central,Consumer
23572,South,Small Business
23573,Central,Consumer
23574,West,Small Business
23575,North,Small Business
23576,South,Consumer
23577,South,Small Business
23578,West,Consumer
23579,West,Corporate
23580,Central,Consumer
23581,Central,Consumer
23582,Central,Small Business
23583,West,Small Business
23584,Central,Consumer
23585,West,Corporate
23586,North,Corporate
23587,North,Consumer
23588,South,Small Business
23589,South,Consumer
23590,Central,Consumer
23591,North,Small Business
23592,West,Consumer
23593,South,Consumer
23594,Central,Small Business
23595,East,Consumer
23596,East,Corporate
23597,North,Corporate
23598,North,Consumer
23599,East,Corporate
23600,Central,Small Business
23601,West,Consumer
23602,West,Consumer
23603,South,Corporate
23604,Central,Consumer
23605,Central,Consumer
23606,North,Consumer
23607,South,Consumer
23608,North,Consumer
23609,West,Consumer
23610,Central,Consumer
23611,South,Corporate
23612,Central,Consumer
23613,North,Consumer
23614,North,Consumer
23615,South,Small Business
23616,West,Small Business
23617,North,Small Business
23618,South,Corporate
23619,East,Consumer
23620,Central,Consumer
23621,South,Corporate
23622,Central,Small Business
23623,West,Small Business
23624,Central,Small Business
23625,East,Consumer
23626,Central,Consumer
23627,East,Consumer
23628,West,Small Business
23629,Central,Consumer
23630,West,Corporate
23631,Central,Consumer
23632,Central,Small Business
23633,South,Consumer
23634,South,Consumer
23635,Central,Small Business
23636,East,Consumer
23637,South,Consumer
23638,South,Small Business
23639,South,Consumer
23640,North,Consumer
23641,Central,Small Business
23642,South,Consumer
23643,West,Small Business
23644,East,Small Business
23645,Central,Small Business
23646,West,Corporate
23647,Central,Consumer
23648,Central,Consumer
23649,Central,Consumer
23650,East,Corporate
23651,West,Small Business
23652,Central,Consumer
23653,East,Consumer
23654,Central,Small Business
23655,North,Small Business
23656,Central,Small Business
23657,North,Small Business
23658,Central,Consumer
23659,East,Consumer
23660,Central,Consumer
23661,Central,Consumer
23662,Central,Corporate
23663,South,Consumer
23664,Central,Consumer
23665,West,Corporate
23666,North,Small Business
23667,East,Consumer
23668,Central,Consumer
23669,North,Consumer
23670,East,Consumer
23671,North,Small Business
23672,North,Small Business
23673,Central,Consumer
23674,South,Consumer
23675,Central,Small Business
23676,South,Consumer
23677,East,Small Business
23678,South,Corporate
23679,Central,Small Business
23680,South,Small Business
23681,West,Small Business
23682,South,Consumer
23683,Central,Small Business
23684,North,Small Business
23685,South,Small Business
23686,North,Consumer
23687,East,Consumer
23688,East,Consumer
23689,West,Small Business
23690,East,Consumer
23691,East,Consumer
23692,North,Consumer
23693,North,Consumer
23694,Central,Consumer
23695,Central,Consumer
23696,Central,Corporate
23697,Central,Consumer
23698,Central,Small Business
23699,Central,Consumer
23700,South,Small Business
23701,East,Corporate
23702,Central,Corporate
23703,South,Consumer
23704,South,Consumer
23705,South,Consumer
23706,Central,Corporate
23707,West,Small Business
23708,North,Corporate
23709,West,Consumer
23710,North,Consumer
23711,East,Consumer
23712,West,Consumer
23713,East,Small Business
23714,North,Small Business
23715,Central,Consumer
23716,North,Consumer
23717,Central,Consumer
23718,Central,Consumer
23719,North,Consumer
23720,Central,Consumer
23721,Central,Consumer
23722,Central,Small Business
23723,South,Small Business
23724,East,Consumer
23725,Central,Consumer
23726,Central,Small Business
23727,West,Consumer
23728,South,Consumer
23729,East,Consumer
23730,Central,Consumer
23731,East,Consumer
23732,Central,Consumer
23733,Central,Consumer
23734,North,Consumer
23735,East,Small Business
23736,Central,Consumer
23737,South,Consumer
23738,West,Consumer
23739,East,Consumer
23740,West,Consumer
23741,Central,Corporate
23742,West,Consumer
23743,West,Small Business
23744,East,Consumer
23745,Central,Consumer
23746,South,Consumer
23747,North,Consumer
23748,West,Consumer
23749,Central,Small Business
23750,Central,Consumer
23751,Central,Consumer
23752,West,Consumer
23753,South,Small Business
23754,Central,Consumer
23755,South,Small Business
23756,South,Consumer
23757,Central,Consumer
23758,Central,Small Business
23759,South,Consumer
23760,Central,Consumer
23761,West,Consumer
23762,Central,Corporate
23763,Central,Consumer
23764,Central,Small Business
23765,South,Consumer
23766,Central,Small Business
23767,North,Small Business
23768,West,Consumer
23769,East,Consumer
23770,South,Consumer
23771,Central,Consumer
23772,West,Corporate
23773,Central,Consumer
23774,Central,Consumer
23775,South,Consumer
23776,Central,Small Business
23777,North,Consumer
23778,North,Consumer
23779,Central,Small Business
23780,South,Consumer
23781,West,Small Business
23782,Central,Small Business
23783,North,Small Business
23784,North,Corporate
23785,South,Consumer
23786,West,Consumer
23787,Central,Small Business
23788,Central,Consumer
23789,West,Consumer
23790,North,Consumer
23791,South,Consumer
23792,West,Small Business
23793,East,Consumer
23794,West,Small Business
23795,Central,Consumer
23796,Central,Consumer
23797,South,Small Business
23798,South,Corporate
23799,Central,Consumer
23800,North,Small Business
23801,East,Consumer
23802,South,Consumer
23803,East,Consumer
23804,Central,Consumer
23805,South,Consumer
23806,Central,Small Business
23807,West,Corporate
23808,Central,Consumer
23809,East,Consumer
23810,Central,Consumer
23811,South,Consumer
23812,West,Consumer
23813,North,Corporate
23814,East,Consumer
23815,Central,Consumer
23816,Central,Small Business
23817,West,Small Business
23818,South,Consumer
23819,South,Small Business
23820,South,Small Business
23821,West,Consumer
23822,South,Consumer
23823,Central,Consumer
23824,Central,Corporate
23825,Central,Corporate
23826,East,Small Business
23827,East,Consumer
23828,North,Consumer
23829,West,Consumer
23830,Central,Small Business
23831,West,Small Business
23832,North,Consumer
23833,South,Consumer
23834,Central,Consumer
23835,North,Consumer
23836,Central,Small Business
23837,Central,Consumer
23838,North,Small Business
23839,Central,Corporate
23840,Central,Consumer
23841,Central,Consumer
23842,North,Consumer
23843,Central,Consumer
23844,East,Consumer
23845,East,Consumer
23846,Central,Consumer
23847,North,Corporate
23848,South,Small Business
23849,Central,Corporate
23850,South,Consumer
23851,North,Consumer
23852,Central,Consumer
23853,Central,Consumer
23854,Central,Small Business
23855,West,Corporate
23856,South,Consumer
23857,Central,Consumer
23858,South,Consumer
23859,North,Consumer
23860,North,Consumer
23861,Central,Consumer
23862,South,Consumer
23863,West,Corporate
23864,South,Small Business
23865,Central,Consumer
23866,Central,Consumer
23867,Central,Small Business
23868,East,Consumer
23869,South,Consumer
23870,East,Consumer
23871,Central,Consumer
23872,East,Consumer
23873,West,Consumer
23874,East,Small Business
23875,Central,Consumer
23876,East,Corporate
23877,West,Small Business
23878,West,Consumer
23879,Central,Small Business
23880,Central,Corporate
23881,East,Consumer
23882,West,Consumer
23883,East,Corporate
23884,Central,Consumer
23885,South,Small Business
23886,South,Consumer
23887,Central,Consumer
23888,Central,Small Business
23889,Central,Consumer
23890,Central,Small Business
23891,North,Small Business
23892,Central,Corporate
23893,South,Consumer
23894,South,Consumer
23895,South,Consumer
23896,South,Small Business
23897,Central,Consumer
23898,East,Consumer
23899,Central,Consumer
23900,North,Consumer
23901,East,Consumer
23902,West,Consumer
23903,West,Consumer
23904,West,Consumer
23905,East,Small Business
23906,Central,Consumer
23907,East,Consumer
23908,East,Small Business
23909,Central,Small Business
23910,Central,Consumer
23911,West,Small Business
23912,East,Consumer
23913,South,Small Business
23914,South,Consumer
23915,Central,Small Business
23916,West,Small Business
23917,South,Consumer
23918,Central,Corporate
23919,East,Corporate
23920,Central,Consumer
23921,South,Consumer
23922,West,Consumer
23923,West,Consumer
23924,Central,Small Business
23925,East,Consumer
23926,Central,Consumer
23927,West,Small Business
23928,North,Consumer
23929,Central,Consumer
23930,Central,Consumer
23931,Central,Consumer
23932,Central,Consumer
23933,East,Consumer
23934,Central,Consumer
23935,South,Consumer
23936,Central,Consumer
23937,Central,Small Business
23938,North,Consumer
23939,East,Consumer
23940,Central,Consumer
23941,West,Consumer
23942,North,Small Business
23943,Central,Consumer
23944,South,Consumer
23945,North,Consumer
23946,East,Consumer
23947,East,Consumer
23948,South,Consumer
23949,Central,Corporate
23950,South,Consumer
23951,East,Consumer
23952,West,Consumer
23953,Central,Consumer
23954,Central,Small Business
23955,Central,Consumer
23956,South,Consumer
23957,Central,Consumer
23958,Central,Consumer
23959,South,Corporate
23960,South,Small Business
23961,West,Consumer
23962,North,Small Business
23963,West,Consumer
23964,Central,Small Business
23965,South,Corporate
23966,North,Consumer
23967,East,Consumer
23968,West,Consumer
23969,West,Consumer
23970,East,Consumer
23971,Central,Consumer
23972,West,Consumer
23973,East,Consumer
23974,East,Consumer
23975,North,Small Business
23976,West,Small Business
23977,Central,Consumer
23978,South,Consumer
23979,North,Consumer
23980,Central,Consumer
23981,East,Consumer
23982,East,Corporate
23983,East,Consumer
23984,Central,Consumer
23985,Central,Consumer
23986,West,Small Business
23987,Central,Consumer
23988,South,Consumer
23989,South,Consumer
23990,South,Consumer
23991,South,Small Business
23992,Central,Small Business
23993,Central,Consumer
23994,East,Small Business
23995,North,Small Business
23996,Central,Consumer
23997,Central,Consumer
23998,North,Small Business
23999,Central,Corporate
24000,South,Small Business
